possent|, quibus itineribus domo exire|: unum per Sequanos ,
:|quibus itineribus domo exire possent|unum per Sequanos , angustum
unum|itineribus domo exire possent :|per Sequanos , angustum et
per|domo exire possent : unum|Sequanos , angustum et difficile
Sequanos|exire possent : unum per|, angustum et difficile ,
,|possent : unum per Sequanos|angustum et difficile , inter
angustum|: unum per Sequanos ,|et difficile , inter montem
et|unum per Sequanos , angustum|difficile , inter montem Iuram
difficile|per Sequanos , angustum et|, inter montem Iuram et
,|Sequanos , angustum et difficile|inter montem Iuram et flumen
inter|, angustum et difficile ,|montem Iuram et flumen Rhodanum
montem|angustum et difficile , inter|Iuram et flumen Rhodanum ,
Iuram|et difficile , inter montem|et flumen Rhodanum , vix
et|difficile , inter montem Iuram|flumen Rhodanum , vix qua
flumen|, inter montem Iuram et|Rhodanum , vix qua singuli
Rhodanum|inter montem Iuram et flumen|, vix qua singuli carri
,|montem Iuram et flumen Rhodanum|vix qua singuli carri ducerentur
vix|Iuram et flumen Rhodanum ,|qua singuli carri ducerentur ,
qua|et flumen Rhodanum , vix|singuli carri ducerentur , mons
singuli|flumen Rhodanum , vix qua|carri ducerentur , mons autem
carri|Rhodanum , vix qua singuli|ducerentur , mons autem altissimus
ducerentur|, vix qua singuli carri|, mons autem altissimus impendebat
,|vix qua singuli carri ducerentur|mons autem altissimus impendebat ,
mons|qua singuli carri ducerentur ,|autem altissimus impendebat , ut
autem|singuli carri ducerentur , mons|altissimus impendebat , ut facile
altissimus|carri ducerentur , mons autem|impendebat , ut facile perpauci
impendebat|ducerentur , mons autem altissimus|, ut facile perpauci prohibere
,|, mons autem altissimus impendebat|ut facile perpauci prohibere possent
ut|mons autem altissimus impendebat ,|facile perpauci prohibere possent ;
facile|autem altissimus impendebat , ut|perpauci prohibere possent ; (erat)
perpauci|altissimus impendebat , ut facile|prohibere possent ; (erat) [ ]
prohibere|impendebat , ut facile perpauci|possent ; (erat) [ ] [ ]
possent|, ut facile perpauci prohibere|; (erat) [ ] [ ] alterum
;|ut facile perpauci prohibere possent|(erat) [ ] [ ] alterum per
(erat)|facile perpauci prohibere possent ;|[ ] [ ] alterum per provinciam
[ ]|perpauci prohibere possent ; (erat)|[ ] alterum per provinciam nostram
[ ]|prohibere possent ; (erat) [ ]|alterum per provinciam nostram ,
alterum|possent ; (erat) [ ] [ ]|per provinciam nostram , multo
per|; (erat) [ ] [ ] alterum|provinciam nostram , multo facilius
provinciam|(erat) [ ] [ ] alterum per|nostram , multo facilius atque
nostram|[ ] [ ] alterum per provinciam|, multo facilius atque expeditius
,|[ ] alterum per provinciam nostram|multo facilius atque expeditius ,
multo|alterum per provinciam nostram ,|facilius atque expeditius , propterea
facilius|per provinciam nostram , multo|atque expeditius , propterea quod
atque|provinciam nostram , multo facilius|expeditius , propterea quod inter
expeditius|nostram , multo facilius atque|, propterea quod inter fines
,|, multo facilius atque expeditius|propterea quod inter fines Helvetiorum
propterea|multo facilius atque expeditius ,|quod inter fines Helvetiorum et
quod|facilius atque expeditius , propterea|inter fines Helvetiorum et Allobrogum
inter|atque expeditius , propterea quod|fines Helvetiorum et Allobrogum ,
fines|expeditius , propterea quod inter|Helvetiorum et Allobrogum , qui
Helvetiorum|, propterea quod inter fines|et Allobrogum , qui nuper
et|propterea quod inter fines Helvetiorum|Allobrogum , qui nuper pacati
Allobrogum|quod inter fines Helvetiorum et|, qui nuper pacati erant
,|inter fines Helvetiorum et Allobrogum|qui nuper pacati erant ,
qui|fines Helvetiorum et Allobrogum ,|nuper pacati erant , Rhodanus
nuper|Helvetiorum et Allobrogum , qui|pacati erant , Rhodanus fluit
pacati|et Allobrogum , qui nuper|erant , Rhodanus fluit is
erant|Allobrogum , qui nuper pacati|, Rhodanus fluit is -que
,|, qui nuper pacati erant|Rhodanus fluit is -que non
Rhodanus|qui nuper pacati erant ,|fluit is -que non nullis
fluit|nuper pacati erant , Rhodanus|is -que non nullis locis
is|pacati erant , Rhodanus fluit|-que non nullis locis vado
-que|erant , Rhodanus fluit is|non nullis locis vado transitur
non|, Rhodanus fluit is -que|nullis locis vado transitur .
nullis|Rhodanus fluit is -que non|locis vado transitur . (erat)
locis|fluit is -que non nullis|vado transitur . (erat) Extremum
vado|is -que non nullis locis|transitur . (erat) Extremum oppidum
transitur|-que non nullis locis vado|. (erat) Extremum oppidum Allobrogum
.|non nullis locis vado transitur|(erat) Extremum oppidum Allobrogum est
(erat)|nullis locis vado transitur .|Extremum oppidum Allobrogum est proximum
Extremum|locis vado transitur . (erat)|oppidum Allobrogum est proximum -que
oppidum|vado transitur . (erat) Extremum|Allobrogum est proximum -que Helvetiorum
Allobrogum|transitur . (erat) Extremum oppidum|est proximum -que Helvetiorum finibus
est|. (erat) Extremum oppidum Allobrogum|proximum -que Helvetiorum finibus Genava
proximum|(erat) Extremum oppidum Allobrogum est|-que Helvetiorum finibus Genava .
-que|Extremum oppidum Allobrogum est proximum|Helvetiorum finibus Genava . Ex
Helvetiorum|oppidum Allobrogum est proximum -que|finibus Genava . Ex eo
finibus|Allobrogum est proximum -que Helvetiorum|Genava . Ex eo oppido
Genava|est proximum -que Helvetiorum finibus|. Ex eo oppido pons
.|proximum -que Helvetiorum finibus Genava|Ex eo oppido pons ad
Ex|-que Helvetiorum finibus Genava .|eo oppido pons ad Helvetios
eo|Helvetiorum finibus Genava . Ex|oppido pons ad Helvetios pertinet
oppido|finibus Genava . Ex eo|pons ad Helvetios pertinet .
pons|Genava . Ex eo oppido|ad Helvetios pertinet . Allobrogibus
ad|. Ex eo oppido pons|Helvetios pertinet . Allobrogibus sese
Helvetios|Ex eo oppido pons ad|pertinet . Allobrogibus sese vel
pertinet|eo oppido pons ad Helvetios|. Allobrogibus sese vel persuasuros
.|oppido pons ad Helvetios pertinet|Allobrogibus sese vel persuasuros ,
Allobrogibus|pons ad Helvetios pertinet .|sese vel persuasuros , quod
sese|ad Helvetios pertinet . Allobrogibus|vel persuasuros , quod nondum
vel|Helvetios pertinet . Allobrogibus sese|persuasuros , quod nondum bono
persuasuros|pertinet . Allobrogibus sese vel|, quod nondum bono animo
,|. Allobrogibus sese vel persuasuros|quod nondum bono animo in
quod|Allobrogibus sese vel persuasuros ,|nondum bono animo in populum
nondum|sese vel persuasuros , quod|bono animo in populum Romanum
bono|vel persuasuros , quod nondum|animo in populum Romanum viderentur
animo|persuasuros , quod nondum bono|in populum Romanum viderentur ,
in|, quod nondum bono animo|populum Romanum viderentur , existimabant
populum|quod nondum bono animo in|Romanum viderentur , existimabant vel
Romanum|nondum bono animo in populum|viderentur , existimabant vel vi
viderentur|bono animo in populum Romanum|, existimabant vel vi coacturos
,|animo in populum Romanum viderentur|existimabant vel vi coacturos ut
existimabant|in populum Romanum viderentur ,|vel vi coacturos ut per
vel|populum Romanum viderentur , existimabant|vi coacturos ut per suos
vi|Romanum viderentur , existimabant vel|coacturos ut per suos fines
coacturos|viderentur , existimabant vel vi|ut per suos fines eos
ut|, existimabant vel vi coacturos|per suos fines eos ire
per|existimabant vel vi coacturos ut|suos fines eos ire paterentur
suos|vel vi coacturos ut per|fines eos ire paterentur .
fines|vi coacturos ut per suos|eos ire paterentur . Omnibus
eos|coacturos ut per suos fines|ire paterentur . Omnibus rebus
ire|ut per suos fines eos|paterentur . Omnibus rebus ad
paterentur|per suos fines eos ire|. Omnibus rebus ad profectionem
.|suos fines eos ire paterentur|Omnibus rebus ad profectionem comparatis
Omnibus|fines eos ire paterentur .|rebus ad profectionem comparatis diem
rebus|eos ire paterentur . Omnibus|ad profectionem comparatis diem dicunt
ad|ire paterentur . Omnibus rebus|profectionem comparatis diem dicunt ,
profectionem|paterentur . Omnibus rebus ad|comparatis diem dicunt , qua
comparatis|. Omnibus rebus ad profectionem|diem dicunt , qua die
diem|Omnibus rebus ad profectionem comparatis|dicunt , qua die ad
dicunt|rebus ad profectionem comparatis diem|, qua die ad ripam
,|ad profectionem comparatis diem dicunt|qua die ad ripam Rhodani
qua|profectionem comparatis diem dicunt ,|die ad ripam Rhodani omnes
die|comparatis diem dicunt , qua|ad ripam Rhodani omnes conveniant
ad|diem dicunt , qua die|ripam Rhodani omnes conveniant .
ripam|dicunt , qua die ad|Rhodani omnes conveniant . Is
Rhodani|, qua die ad ripam|omnes conveniant . Is dies
omnes|qua die ad ripam Rhodani|conveniant . Is dies erat
conveniant|die ad ripam Rhodani omnes|. Is dies erat a.
.|ad ripam Rhodani omnes conveniant|Is dies erat a. d.
Is|ripam Rhodani omnes conveniant .|dies erat a. d. V
dies|Rhodani omnes conveniant . Is|erat a. d. V .
erat|omnes conveniant . Is dies|a. d. V . Kal.
a.|conveniant . Is dies erat|d. V . Kal. Apr.
d.|. Is dies erat a.|V . Kal. Apr. L.
V|Is dies erat a. d.|. Kal. Apr. L. Pisone
.|dies erat a. d. V|Kal. Apr. L. Pisone ,
Kal.|erat a. d. V .|Apr. L. Pisone , A.
Apr.|a. d. V . Kal.|L. Pisone , A. Gabinio
L.|d. V . Kal. Apr.|Pisone , A. Gabinio consulibus
Pisone|V . Kal. Apr. L.|, A. Gabinio consulibus .
,|. Kal. Apr. L. Pisone|A. Gabinio consulibus . Caesari
A.|Kal. Apr. L. Pisone ,|Gabinio consulibus . Caesari cum
Gabinio|Apr. L. Pisone , A.|consulibus . Caesari cum id
consulibus|L. Pisone , A. Gabinio|. Caesari cum id nuntiatum
.|Pisone , A. Gabinio consulibus|Caesari cum id nuntiatum esset
Caesari|, A. Gabinio consulibus .|cum id nuntiatum esset ,
cum|A. Gabinio consulibus . Caesari|id nuntiatum esset , eos
id|Gabinio consulibus . Caesari cum|nuntiatum esset , eos per
nuntiatum|consulibus . Caesari cum id|esset , eos per provinciam
esset|. Caesari cum id nuntiatum|, eos per provinciam nostram
,|Caesari cum id nuntiatum esset|eos per provinciam nostram iter
eos|cum id nuntiatum esset ,|per provinciam nostram iter facere
per|id nuntiatum esset , eos|provinciam nostram iter facere conari
provinciam|nuntiatum esset , eos per|nostram iter facere conari ,
nostram|esset , eos per provinciam|iter facere conari , maturat
iter|, eos per provinciam nostram|facere conari , maturat ab
facere|eos per provinciam nostram iter|conari , maturat ab urbe
conari|per provinciam nostram iter facere|, maturat ab urbe proficisci
,|provinciam nostram iter facere conari|maturat ab urbe proficisci et
maturat|nostram iter facere conari ,|ab urbe proficisci et quam
ab|iter facere conari , maturat|urbe proficisci et quam maximis
urbe|facere conari , maturat ab|proficisci et quam maximis potest
proficisci|conari , maturat ab urbe|et quam maximis potest itineribus
et|, maturat ab urbe proficisci|quam maximis potest itineribus in
quam|maturat ab urbe proficisci et|maximis potest itineribus in Galliam
maximis|ab urbe proficisci et quam|potest itineribus in Galliam ulteriorem
potest|urbe proficisci et quam maximis|itineribus in Galliam ulteriorem contendit
itineribus|proficisci et quam maximis potest|in Galliam ulteriorem contendit et
in|et quam maximis potest itineribus|Galliam ulteriorem contendit et ad
Galliam|quam maximis potest itineribus in|ulteriorem contendit et ad Genavam
ulteriorem|maximis potest itineribus in Galliam|contendit et ad Genavam pervenit
contendit|potest itineribus in Galliam ulteriorem|et ad Genavam pervenit .
et|itineribus in Galliam ulteriorem contendit|ad Genavam pervenit . [ ]
ad|in Galliam ulteriorem contendit et|Genavam pervenit . [ ] Provinciae
Genavam|Galliam ulteriorem contendit et ad|pervenit . [ ] Provinciae toti
pervenit|ulteriorem contendit et ad Genavam|. [ ] Provinciae toti quam
.|contendit et ad Genavam pervenit|[ ] Provinciae toti quam maximum
[ ]|et ad Genavam pervenit .|Provinciae toti quam maximum potest
Provinciae|ad Genavam pervenit . [ ]|toti quam maximum potest militum
toti|Genavam pervenit . [ ] Provinciae|quam maximum potest militum numerum
quam|pervenit . [ ] Provinciae toti|maximum potest militum numerum imperat
maximum|. [ ] Provinciae toti quam|potest militum numerum imperat (
potest|[ ] Provinciae toti quam maximum|militum numerum imperat ( erat
militum|Provinciae toti quam maximum potest|numerum imperat ( erat omnino
numerum|toti quam maximum potest militum|imperat ( erat omnino in
imperat|quam maximum potest militum numerum|( erat omnino in Gallia
(|maximum potest militum numerum imperat|erat omnino in Gallia ulteriore
erat|potest militum numerum imperat (|omnino in Gallia ulteriore legio
omnino|militum numerum imperat ( erat|in Gallia ulteriore legio una
in|numerum imperat ( erat omnino|Gallia ulteriore legio una )
Gallia|imperat ( erat omnino in|ulteriore legio una ) ,
ulteriore|( erat omnino in Gallia|legio una ) , pontem
legio|erat omnino in Gallia ulteriore|una ) , pontem ,
una|omnino in Gallia ulteriore legio|) , pontem , qui
)|in Gallia ulteriore legio una|, pontem , qui erat
,|Gallia ulteriore legio una )|pontem , qui erat ad
pontem|ulteriore legio una ) ,|, qui erat ad Genavam
,|legio una ) , pontem|qui erat ad Genavam ,
qui|una ) , pontem ,|erat ad Genavam , iubet
erat|) , pontem , qui|ad Genavam , iubet rescindi
ad|, pontem , qui erat|Genavam , iubet rescindi .
Genavam|pontem , qui erat ad|, iubet rescindi . Ubi
,|, qui erat ad Genavam|iubet rescindi . Ubi de
iubet|qui erat ad Genavam ,|rescindi . Ubi de eius
rescindi|erat ad Genavam , iubet|. Ubi de eius adventu
.|ad Genavam , iubet rescindi|Ubi de eius adventu Helvetii
Ubi|Genavam , iubet rescindi .|de eius adventu Helvetii certiores
de|, iubet rescindi . Ubi|eius adventu Helvetii certiores facti
eius|iubet rescindi . Ubi de|adventu Helvetii certiores facti sunt
adventu|rescindi . Ubi de eius|Helvetii certiores facti sunt ,
Helvetii|. Ubi de eius adventu|certiores facti sunt , legatos
certiores|Ubi de eius adventu Helvetii|facti sunt , legatos ad
facti|de eius adventu Helvetii certiores|sunt , legatos ad eum
sunt|eius adventu Helvetii certiores facti|, legatos ad eum mittunt
,|adventu Helvetii certiores facti sunt|legatos ad eum mittunt nobilissimos
legatos|Helvetii certiores facti sunt ,|ad eum mittunt nobilissimos civitatis
ad|certiores facti sunt , legatos|eum mittunt nobilissimos civitatis ,
eum|facti sunt , legatos ad|mittunt nobilissimos civitatis , cuius
mittunt|sunt , legatos ad eum|nobilissimos civitatis , cuius legationis
nobilissimos|, legatos ad eum mittunt|civitatis , cuius legationis Nammeius
civitatis|legatos ad eum mittunt nobilissimos|, cuius legationis Nammeius et
,|ad eum mittunt nobilissimos civitatis|cuius legationis Nammeius et Verucloetius
cuius|eum mittunt nobilissimos civitatis ,|legationis Nammeius et Verucloetius principem
legationis|mittunt nobilissimos civitatis , cuius|Nammeius et Verucloetius principem locum
Nammeius|nobilissimos civitatis , cuius legationis|et Verucloetius principem locum obtinebant
et|civitatis , cuius legationis Nammeius|Verucloetius principem locum obtinebant ,
Verucloetius|, cuius legationis Nammeius et|principem locum obtinebant , qui
principem|cuius legationis Nammeius et Verucloetius|locum obtinebant , qui dicerent
locum|legationis Nammeius et Verucloetius principem|obtinebant , qui dicerent sibi
obtinebant|Nammeius et Verucloetius principem locum|, qui dicerent sibi esse
,|et Verucloetius principem locum obtinebant|qui dicerent sibi esse in
qui|Verucloetius principem locum obtinebant ,|dicerent sibi esse in animo
dicerent|principem locum obtinebant , qui|sibi esse in animo sine
sibi|locum obtinebant , qui dicerent|esse in animo sine ullo
esse|obtinebant , qui dicerent sibi|in animo sine ullo maleficio
in|, qui dicerent sibi esse|animo sine ullo maleficio iter
animo|qui dicerent sibi esse in|sine ullo maleficio iter per
sine|dicerent sibi esse in animo|ullo maleficio iter per provinciam
ullo|sibi esse in animo sine|maleficio iter per provinciam facere
maleficio|esse in animo sine ullo|iter per provinciam facere ,
iter|in animo sine ullo maleficio|per provinciam facere , propterea
per|animo sine ullo maleficio iter|provinciam facere , propterea quod
provinciam|sine ullo maleficio iter per|facere , propterea quod aliud
facere|ullo maleficio iter per provinciam|, propterea quod aliud iter
,|maleficio iter per provinciam facere|propterea quod aliud iter haberent
propterea|iter per provinciam facere ,|quod aliud iter haberent nullum
quod|per provinciam facere , propterea|aliud iter haberent nullum ;
aliud|provinciam facere , propterea quod|iter haberent nullum ; rogare
iter|facere , propterea quod aliud|haberent nullum ; rogare ut
haberent|, propterea quod aliud iter|nullum ; rogare ut eius
nullum|propterea quod aliud iter haberent|; rogare ut eius voluntate
;|quod aliud iter haberent nullum|rogare ut eius voluntate id
rogare|aliud iter haberent nullum ;|ut eius voluntate id sibi
ut|iter haberent nullum ; rogare|eius voluntate id sibi facere
eius|haberent nullum ; rogare ut|voluntate id sibi facere liceat
voluntate|nullum ; rogare ut eius|id sibi facere liceat .
id|; rogare ut eius voluntate|sibi facere liceat . [ ]
sibi|rogare ut eius voluntate id|facere liceat . [ ] Caesar
facere|ut eius voluntate id sibi|liceat . [ ] Caesar ,
liceat|eius voluntate id sibi facere|. [ ] Caesar , quod
.|voluntate id sibi facere liceat|[ ] Caesar , quod memoria
[ ]|id sibi facere liceat .|Caesar , quod memoria tenebat
Caesar|sibi facere liceat . [ ]|, quod memoria tenebat L.
,|facere liceat . [ ] Caesar|quod memoria tenebat L. Cassium
quod|liceat . [ ] Caesar ,|memoria tenebat L. Cassium consulem
memoria|. [ ] Caesar , quod|tenebat L. Cassium consulem occisum
tenebat|[ ] Caesar , quod memoria|L. Cassium consulem occisum exercitum
L.|Caesar , quod memoria tenebat|Cassium consulem occisum exercitum -que
Cassium|, quod memoria tenebat L.|consulem occisum exercitum -que eius
consulem|quod memoria tenebat L. Cassium|occisum exercitum -que eius ab
occisum|memoria tenebat L. Cassium consulem|exercitum -que eius ab Helvetiis
exercitum|tenebat L. Cassium consulem occisum|-que eius ab Helvetiis pulsum
-que|L. Cassium consulem occisum exercitum|eius ab Helvetiis pulsum et
eius|Cassium consulem occisum exercitum -que|ab Helvetiis pulsum et sub
ab|consulem occisum exercitum -que eius|Helvetiis pulsum et sub iugum
Helvetiis|occisum exercitum -que eius ab|pulsum et sub iugum missum
pulsum|exercitum -que eius ab Helvetiis|et sub iugum missum ,
et|-que eius ab Helvetiis pulsum|sub iugum missum , concedendum
sub|eius ab Helvetiis pulsum et|iugum missum , concedendum non
iugum|ab Helvetiis pulsum et sub|missum , concedendum non putabat
missum|Helvetiis pulsum et sub iugum|, concedendum non putabat ;
,|pulsum et sub iugum missum|concedendum non putabat ; [ ]
concedendum|et sub iugum missum ,|non putabat ; [ ] ne
non|sub iugum missum , concedendum|putabat ; [ ] ne -que
putabat|iugum missum , concedendum non|; [ ] ne -que homines
;|missum , concedendum non putabat|[ ] ne -que homines inimico
[ ]|, concedendum non putabat ;|ne -que homines inimico animo
ne|concedendum non putabat ; [ ]|-que homines inimico animo ,
-que|non putabat ; [ ] ne|homines inimico animo , data
homines|putabat ; [ ] ne -que|inimico animo , data facultate
inimico|; [ ] ne -que homines|animo , data facultate per
animo|[ ] ne -que homines inimico|, data facultate per provinciam
,|ne -que homines inimico animo|data facultate per provinciam itineris
data|-que homines inimico animo ,|facultate per provinciam itineris faciundi
facultate|homines inimico animo , data|per provinciam itineris faciundi ,
per|inimico animo , data facultate|provinciam itineris faciundi , temperaturos
provinciam|animo , data facultate per|itineris faciundi , temperaturos ab
itineris|, data facultate per provinciam|faciundi , temperaturos ab iniuria
faciundi|data facultate per provinciam itineris|, temperaturos ab iniuria et
,|facultate per provinciam itineris faciundi|temperaturos ab iniuria et maleficio
temperaturos|per provinciam itineris faciundi ,|ab iniuria et maleficio existimabat
ab|provinciam itineris faciundi , temperaturos|iniuria et maleficio existimabat .
iniuria|itineris faciundi , temperaturos ab|et maleficio existimabat . Tamen
et|faciundi , temperaturos ab iniuria|maleficio existimabat . Tamen ,
maleficio|, temperaturos ab iniuria et|existimabat . Tamen , ut
existimabat|temperaturos ab iniuria et maleficio|. Tamen , ut spatium
.|ab iniuria et maleficio existimabat|Tamen , ut spatium intercedere
Tamen|iniuria et maleficio existimabat .|, ut spatium intercedere posset
,|et maleficio existimabat . Tamen|ut spatium intercedere posset dum
ut|maleficio existimabat . Tamen ,|spatium intercedere posset dum milites
spatium|existimabat . Tamen , ut|intercedere posset dum milites quos
intercedere|. Tamen , ut spatium|posset dum milites quos imperaverat
posset|Tamen , ut spatium intercedere|dum milites quos imperaverat convenirent
dum|, ut spatium intercedere posset|milites quos imperaverat convenirent ,
milites|ut spatium intercedere posset dum|quos imperaverat convenirent , legatis
quos|spatium intercedere posset dum milites|imperaverat convenirent , legatis respondit
imperaverat|intercedere posset dum milites quos|convenirent , legatis respondit diem
convenirent|posset dum milites quos imperaverat|, legatis respondit diem se
,|dum milites quos imperaverat convenirent|legatis respondit diem se ad
legatis|milites quos imperaverat convenirent ,|respondit diem se ad deliberandum
respondit|quos imperaverat convenirent , legatis|diem se ad deliberandum sumpturum
diem|imperaverat convenirent , legatis respondit|se ad deliberandum sumpturum ;
se|convenirent , legatis respondit diem|ad deliberandum sumpturum ; si
ad|, legatis respondit diem se|deliberandum sumpturum ; si quid
deliberandum|legatis respondit diem se ad|sumpturum ; si quid vellent
sumpturum|respondit diem se ad deliberandum|; si quid vellent ,
;|diem se ad deliberandum sumpturum|si quid vellent , ad
si|se ad deliberandum sumpturum ;|quid vellent , ad Id.
quid|ad deliberandum sumpturum ; si|vellent , ad Id. April.
vellent|deliberandum sumpturum ; si quid|, ad Id. April. reverterentur
,|sumpturum ; si quid vellent|ad Id. April. reverterentur .
ad|; si quid vellent ,|Id. April. reverterentur . (Caesar respondit)
Id.|si quid vellent , ad|April. reverterentur . (Caesar respondit) Interea
April.|quid vellent , ad Id.|reverterentur . (Caesar respondit) Interea ea
reverterentur|vellent , ad Id. April.|. (Caesar respondit) Interea ea legione
.|, ad Id. April. reverterentur|(Caesar respondit) Interea ea legione quam
(Caesar respondit)|ad Id. April. reverterentur .|Interea ea legione quam se
Interea|Id. April. reverterentur . (Caesar respondit)|ea legione quam se -cum
ea|April. reverterentur . (Caesar respondit) Interea|legione quam se -cum habebat
legione|reverterentur . (Caesar respondit) Interea ea|quam se -cum habebat militibus
quam|. (Caesar respondit) Interea ea legione|se -cum habebat militibus -que
se|(Caesar respondit) Interea ea legione quam|-cum habebat militibus -que ,
-cum|Interea ea legione quam se|habebat militibus -que , qui
habebat|ea legione quam se -cum|militibus -que , qui ex
militibus|legione quam se -cum habebat|-que , qui ex provincia
-que|quam se -cum habebat militibus|, qui ex provincia convenerant
,|se -cum habebat militibus -que|qui ex provincia convenerant ,
qui|-cum habebat militibus -que ,|ex provincia convenerant , a
ex|habebat militibus -que , qui|provincia convenerant , a lacu
provincia|militibus -que , qui ex|convenerant , a lacu Lemanno
convenerant|-que , qui ex provincia|, a lacu Lemanno ,
,|, qui ex provincia convenerant|a lacu Lemanno , qui
a|qui ex provincia convenerant ,|lacu Lemanno , qui in
lacu|ex provincia convenerant , a|Lemanno , qui in flumen
Lemanno|provincia convenerant , a lacu|, qui in flumen Rhodanum
,|convenerant , a lacu Lemanno|qui in flumen Rhodanum influit
qui|, a lacu Lemanno ,|in flumen Rhodanum influit ,
in|a lacu Lemanno , qui|flumen Rhodanum influit , ad
flumen|lacu Lemanno , qui in|Rhodanum influit , ad montem
Rhodanum|Lemanno , qui in flumen|influit , ad montem Iuram
influit|, qui in flumen Rhodanum|, ad montem Iuram ,
,|qui in flumen Rhodanum influit|ad montem Iuram , qui
ad|in flumen Rhodanum influit ,|montem Iuram , qui fines
montem|flumen Rhodanum influit , ad|Iuram , qui fines Sequanorum
Iuram|Rhodanum influit , ad montem|, qui fines Sequanorum ab
,|influit , ad montem Iuram|qui fines Sequanorum ab Helvetiis
qui|, ad montem Iuram ,|fines Sequanorum ab Helvetiis dividit
fines|ad montem Iuram , qui|Sequanorum ab Helvetiis dividit ,
Sequanorum|montem Iuram , qui fines|ab Helvetiis dividit , milia
ab|Iuram , qui fines Sequanorum|Helvetiis dividit , milia passuum
Helvetiis|, qui fines Sequanorum ab|dividit , milia passuum XVIIII
dividit|qui fines Sequanorum ab Helvetiis|, milia passuum XVIIII murum
,|fines Sequanorum ab Helvetiis dividit|milia passuum XVIIII murum in
milia|Sequanorum ab Helvetiis dividit ,|passuum XVIIII murum in altitudinem
passuum|ab Helvetiis dividit , milia|XVIIII murum in altitudinem pedum
XVIIII|Helvetiis dividit , milia passuum|murum in altitudinem pedum sedecim
murum|dividit , milia passuum XVIIII|in altitudinem pedum sedecim fossam
in|, milia passuum XVIIII murum|altitudinem pedum sedecim fossam -que
altitudinem|milia passuum XVIIII murum in|pedum sedecim fossam -que perducit
pedum|passuum XVIIII murum in altitudinem|sedecim fossam -que perducit .
sedecim|XVIIII murum in altitudinem pedum|fossam -que perducit . [ ]
fossam|murum in altitudinem pedum sedecim|-que perducit . [ ] [ ]
-que|in altitudinem pedum sedecim fossam|perducit . [ ] [ ] [ ]
perducit|altitudinem pedum sedecim fossam -que|. [ ] [ ] [ ] Eo
.|pedum sedecim fossam -que perducit|[ ] [ ] [ ] Eo opere
[ ]|sedecim fossam -que perducit .|[ ] [ ] Eo opere perfecto
[ ]|fossam -que perducit . [ ]|[ ] Eo opere perfecto praesidia
[ ]|-que perducit . [ ] [ ]|Eo opere perfecto praesidia disponit
Eo|perducit . [ ] [ ] [ ]|opere perfecto praesidia disponit ,
opere|. [ ] [ ] [ ] Eo|perfecto praesidia disponit , castella
perfecto|[ ] [ ] [ ] Eo opere|praesidia disponit , castella communit
praesidia|[ ] [ ] Eo opere perfecto|disponit , castella communit ,
disponit|[ ] Eo opere perfecto praesidia|, castella communit , quo
,|Eo opere perfecto praesidia disponit|castella communit , quo facilius
castella|opere perfecto praesidia disponit ,|communit , quo facilius ,
communit|perfecto praesidia disponit , castella|, quo facilius , si
,|praesidia disponit , castella communit|quo facilius , si se
quo|disponit , castella communit ,|facilius , si se invito
facilius|, castella communit , quo|, si se invito transire
,|castella communit , quo facilius|si se invito transire conentur
si|communit , quo facilius ,|se invito transire conentur ,
se|, quo facilius , si|invito transire conentur , prohibere
invito|quo facilius , si se|transire conentur , prohibere possit
transire|facilius , si se invito|conentur , prohibere possit .
conentur|, si se invito transire|, prohibere possit . Ubi
,|si se invito transire conentur|prohibere possit . Ubi ea
prohibere|se invito transire conentur ,|possit . Ubi ea dies
possit|invito transire conentur , prohibere|. Ubi ea dies quam
.|transire conentur , prohibere possit|Ubi ea dies quam constituerat
Ubi|conentur , prohibere possit .|ea dies quam constituerat cum
ea|, prohibere possit . Ubi|dies quam constituerat cum legatis
dies|prohibere possit . Ubi ea|quam constituerat cum legatis venit
quam|possit . Ubi ea dies|constituerat cum legatis venit et
constituerat|. Ubi ea dies quam|cum legatis venit et legati
cum|Ubi ea dies quam constituerat|legatis venit et legati ad
legatis|ea dies quam constituerat cum|venit et legati ad eum
venit|dies quam constituerat cum legatis|et legati ad eum reverterunt
et|quam constituerat cum legatis venit|legati ad eum reverterunt ,
legati|constituerat cum legatis venit et|ad eum reverterunt , negat
ad|cum legatis venit et legati|eum reverterunt , negat se
eum|legatis venit et legati ad|reverterunt , negat se more
reverterunt|venit et legati ad eum|, negat se more et
,|et legati ad eum reverterunt|negat se more et exemplo
negat|legati ad eum reverterunt ,|se more et exemplo populi
se|ad eum reverterunt , negat|more et exemplo populi Romani
more|eum reverterunt , negat se|et exemplo populi Romani posse
et|reverterunt , negat se more|exemplo populi Romani posse iter
exemplo|, negat se more et|populi Romani posse iter ulli
populi|negat se more et exemplo|Romani posse iter ulli per
Romani|se more et exemplo populi|posse iter ulli per provinciam
posse|more et exemplo populi Romani|iter ulli per provinciam dare
iter|et exemplo populi Romani posse|ulli per provinciam dare et
ulli|exemplo populi Romani posse iter|per provinciam dare et ,
per|populi Romani posse iter ulli|provinciam dare et , si
provinciam|Romani posse iter ulli per|dare et , si vim
dare|posse iter ulli per provinciam|et , si vim facere
et|iter ulli per provinciam dare|, si vim facere conentur
,|ulli per provinciam dare et|si vim facere conentur ,
si|per provinciam dare et ,|vim facere conentur , prohibiturum
